U850,V850,U200,V200
1.2250137,-3.274994,0.05001068,-3.1999893
3.85001,-7.099991,-8.124992,-0.69999313
1.1250076,1.2750092,-11.374989,-2.9249916
0.22500992,2.4250069,-10.249989,-5.9999924
3.4250069,2.0750122,-10.899994,-2.5749893
4.275009,1.0250092,-11.64999,4.2000046
4.0500107,-0.14999008,-17.674992,-2.9499931
2.7000084,0.8500099,-13.27499,-1.9999924
2.2500114,1.7250137,-8.949993,-5.3749924
3.1250114,2.8000107,-1.3749924,-5.5499916
7.6000137,-0.2999916,-0.47499084,-4.824993
5.1750107,-1.8249893,-6.1999893,-7.4499893
4.475006,0.07500839,-7.524994,-0.9999924
3.5000114,-1.3749886,-5.024994,0.62501144
2.8750114,-1.2999916,-12.89999,-6.64999
-3.4999886,-2.1499863,-11.27499,-4.7999916
-5.724987,1.4500084,-6.64999,-1.5999908
-1.1499939,3.150013,-6.4249916,-4.5749893
2.900013,1.0750046,-7.52499,-3.3749886
2.0000076,-1.0999908,-14.174992,-3.399994
1.3750114,-2.9249916,-19.09999,-5.599991
4.35001,-0.22498703,-15.924992,-5.1249886
4.5000076,0.7250099,-18.499989,-5.8749924
5.85001,0.8250046,-20.39999,-7.3749924
5.5250053,0.22500992,-13.799992,-5.074993
6.35001,-0.22499084,-11.02499,-8.174992
2.0250092,-1.5999947,-0.32498932,-1.5999908
-4.849991,0.050006866,10.22501,2.0750084
-5.049988,0.7000122,6.700012,9.35001
-3.3499908,1.9250107,-6.024994,-0.7999916
-3.4499893,0.9750099,-10.499992,0.05001068
-1.7749901,2.7500114,-4.27499,-2.52499
1.3750076,2.35001,-5.5749893,-1.1999931
-0.19998932,1.2500076,-10.974995,2.600006
-2.4249916,-1.3999901,-9.474991,0.52500916
-4.2999916,-2.5499916,-10.624992,0.3250084
-6.099991,-0.8999939,-7.9499893,-5.524994
-3.64999,3.5750084,-3.6249886,-6.7999916
-1.0249901,3.3250084,-6.824993,-10.02499
-0.14999008,1.4750099,-3.8249931,-10.249989
1.6500092,0.5500107,-10.474995,-13.0749855
0.8750076,0.52501297,-16.59999,-19.624989
0.6250076,1.7500076,-11.124992,-14.949989
0.35000992,1.0000076,-12.949989,-11.349991
0.65000916,1.4750099,-11.349991,-4.27499
-1.6749916,1.0000038,-7.5999947,2.0500069
-0.84999084,1.9250107,-3.2499886,-1.8999939
0.6250076,1.3000069,-7.77499,-0.5249939
3.6500092,0.1000061,-6.6249886,2.7500076
4.275009,-2.6249886,-6.64999,-1.7749863
0.65000916,-4.4249916,-6.52499,-1.5999908
-3.9249916,-2.099987,-4.5749893,-5.474991
-5.52499,-0.34999466,-2.0499878,-8.449993
-3.27499,0.87501144,-0.24999619,-5.0999947
-0.4249916,-0.9249916,-2.4249878,0.07500458
-0.97499084,-4.14999,-3.1249924,0.5000076
0.15000916,-4.4999886,-3.8749886,-2.2499924
1.5250092,-2.7999878,-3.5499916,-6.724991
-0.19999313,-3.2999878,-5.699993,-4.2499886
-4.89999,-2.4999924,-7.899994,-5.349991
-4.6749916,-3.4749908,-4.199993,-3.1249924
-1.9749908,-2.399994,-3.3499908,-2.2249908
1.6500092,-1.1249924,-9.599991,-1.0749893
5.0000114,0.22500992,-8.924995,-0.7999916
-1.5249939,-1.9749908,-8.499989,-2.1749916
-5.974991,0.4750061,-8.599987,-5.324993
-5.7499924,1.0500107,-7.6249886,-5.974991
-2.9499893,-1.4999924,-7.8749924,-2.6249886
-2.5749931,1.5000076,-7.324993,-2.39999
-1.0749931,2.6250076,-14.89999,-5.349991
-1.5499916,4.35001,-11.299988,-0.74998856
-0.024990082,3.9500122,-6.2999916,1.2750092
0.35000992,1.6000061,-4.4999924,0.5750122
1.6750069,0.3500061,-3.9249916,-4.39999
3.22501,-0.049991608,-1.8499908,-2.0749893
2.2750092,0.92500687,-1.9499931,0.22500992
-1.6999893,0.42500687,-4.2499886,2.60001
-2.149994,-0.24998856,-3.0749893,-0.4249916
-2.5499916,-0.024993896,-3.4999886,-1.0499878
-4.099987,1.4250107,-0.2999878,2.0500069
-1.9999924,0.67500687,3.2500076,-0.72499084
-2.3499908,0.30000687,0.92500687,-4.224991
-0.24999237,-0.27499008,-2.8749886,-1.4249878
-2.0499878,-0.22499084,-2.2499924,5.925007
-2.8749924,-0.84999084,-0.39999008,7.300007
-1.3999863,7.6293945E-6,2.8750114,0.7000046
-3.9999886,0.35000992,1.8750114,-2.2999916
-3.3499908,1.6000061,-0.7749901,-6.4999924
-1.0499878,2.9500084,0.9500122,-9.149994
-3.1999931,0.07500839,5.150009,-13.424995
-3.6249924,0.77500916,6.4500084,-12.249992
0.17500687,4.350006,-4.149994,-10.249992
3.1500092,2.1750107,-5.3249893,-2.8749886
3.1500092,1.6500092,-4.924988,-0.39999008
-1.0249901,0.7250099,-2.2999916,1.9750061
-3.2999954,-0.89998627,7.200012,-0.2749939
0.80000687,2.0000076,6.050007,-8.874992
0.72501373,3.9250107,4.3750114,-3.5999908
0.20000839,3.6000137,2.3250084,-2.5499916
2.3250046,3.3750114,2.0250092,0.47500992
0.9500084,1.8500099,4.1750107,1.0750084
-2.77499,2.97501,5.85001,2.3000069
-3.0749893,1.7250099,10.650009,1.4500122
-3.77499,0.9750099,15.000008,-0.6749878
-2.52499,2.8000069,7.22501,2.4500046
-1.9999886,4.325012,2.0000114,7.075012
-2.6999893,2.850006,10.10001,12.825005
-5.6749916,0.35000992,15.900009,14.200005
-7.8749924,-1.1499901,14.000008,14.200008
-7.8249893,0.7250099,12.875008,10.625008
-6.02499,2.3250084,15.625011,6.900013
-3.4499931,4.9500084,19.750008,2.1250076
-2.0999908,2.1750107,18.35001,0.8250122
-3.7999916,0.2250061,18.30001,-1.1749916
-6.474991,-1.8749962,22.425007,-0.09999466
-5.0499916,1.4000092,24.250008,-1.7499886
-0.6499901,4.175007,24.175007,-3.2249908
0.22500992,3.3250084,19.125008,-0.5499878
2.35001,2.900013,18.67501,3.1750107
3.400013,1.0250053,22.67501,3.97501
2.60001,1.1500092,21.125011,-4.5499954
0.65000534,2.8000107,19.675007,-4.4999886
-5.6249924,0.42500687,21.17501,3.9500084
-5.3749924,1.6750107,24.65001,-1.2749901
-0.17499161,4.025009,19.700005,2.85001
-0.7749901,3.1250076,15.400009,5.150013
-4.324993,-0.6249924,18.750011,0.5000076
-3.0249863,-1.3249893,14.325008,3.7500076
-5.699993,-1.6249886,11.725006,5.775009
-3.5499916,0.50001144,10.175007,3.0750084
-7.324993,-4.5999947,14.575008,1.6250114
-6.399994,-2.4999886,27.000008,-1.5749931
-7.024994,-1.3749924,31.425007,-6.224991
-3.9999924,0.37500763,26.77501,-13.199989
-5.3499947,0.37500763,26.15001,-5.7999954
-6.6249924,1.6500092,32.250008,-2.7249908
-6.0499916,-0.049991608,39.57501,8.550011
-4.799988,-0.17499161,37.550007,19.950008
-3.3749924,0.52501297,37.07501,6.5750084
-2.3249893,1.025013,31.22501,4.150009
-0.7499924,1.6000061,30.65001,3.2500114
-3.3499908,-1.5749931,39.07501,4.575012
-2.8749924,-1.3749924,42.40001,1.4250069
-5.1249924,0.85001373,35.075005,0.92500687
-1.6499901,3.025013,26.700005,5.5750046
3.9000092,0.6750107,24.250004,11.850006
3.60001,0.5750084,24.000004,8.775009
3.8250084,0.9500084,22.725006,8.000011
2.3250084,1.4250107,20.15001,6.60001
4.5750084,2.7000046,24.550007,13.125008
3.2000084,2.3250084,30.650005,14.800007
3.4500084,1.6250076,28.975002,12.500008
3.100006,0.9250107,32.375004,12.525009
-2.4749947,2.7750092,28.550007,18.025005
0.10000992,4.35001,31.025005,21.700012
-0.9249878,3.525013,23.125008,26.300007
-3.4999924,0.90000916,25.800003,23.750008
-3.2249908,-0.8749924,22.35001,17.35001
-1.7499924,1.5250092,19.900013,15.075012
-1.599987,1.4250107,22.450008,16.750011
-6.849991,-0.59999084,29.075005,16.85001
-5.974987,2.97501,32.850006,15.500011
-0.32498932,3.9250107,34.100006,14.47501
-0.72499084,4.2000084,36.125008,19.17501
1.0250092,2.3750076,40.400005,21.65001
-1.2499924,2.0000076,37.27501,8.10001
-1.1499901,3.3250084,35.975006,-2.3749886
-3.9999924,0.8500099,41.750008,-1.4749947
-7.699993,-0.5499878,38.950005,5.175007
-6.64999,-1.4749908,45.525005,5.72501
-2.7499886,0.9500122,52.550007,2.22501
-1.6499901,2.9500084,42.825012,8.325008
-4.599991,2.3750076,43.700005,13.625008
-1.7749901,3.3750114,41.100006,20.10001
-2.5499916,3.6250114,43.02501,15.925011
-3.099987,2.350006,51.775005,9.925007
-0.6499901,2.2500114,54.075005,14.85001
2.9500084,1.7500076,57.250008,11.125008
2.5750084,-0.6749954,43.050007,19.10001
-2.9999924,-0.7999878,38.525005,23.450008
-6.574993,-0.09998703,48.450005,28.550007
-3.3499908,0.75001144,52.525005,27.925007
-4.274994,1.3500137,50.800003,25.275005
-0.5749893,1.8750076,49.275005,12.550011
-4.6999893,-0.72499466,57.475006,2.025013
-6.3749886,0.25001144,57.500008,16.800007
-4.52499,3.6750069,53.625008,27.925007
-1.3249855,3.7000084,57.22501,24.250011
1.2750053,3.1500092,53.100006,18.975006
1.8500061,3.72501,40.67501,18.200012
2.8750114,2.3250122,36.725006,12.575008
1.2250061,1.2750053,32.875008,19.900005
1.6250076,3.22501,31.850006,-11.52499
5.9000053,1.8500099,38.15001,2.2750053
3.9000092,0.9750061,39.650005,9.200005
7.025009,-0.27498627,38.525,5.575012
4.025009,0.050006866,32.275005,2.8750076
4.6500053,-0.124988556,29.050007,-0.099990845
-2.0749893,1.6250076,30.875008,1.3750114
-2.1249886,3.3750076,33.300003,0.47501373
-1.1249924,4.575012,35.725006,-0.099990845
0.9250107,4.9500084,41.45001,-1.5999908
3.9000092,4.0750084,36.15001,-2.774994
3.72501,2.1250076,29.700008,1.7000122
0.9500084,3.5000076,29.675007,7.075012
0.10000992,4.0750084,29.525005,8.950008
-1.3499947,3.5250092,27.97501,8.475014
-1.4249878,4.475006,30.975006,7.425007
-1.0749893,4.8000107,40.725006,7.100006
2.47501,4.5500145,43.15001,1.275013
-2.5749893,0.60001373,42.47501,-9.599991
-0.27499008,4.175007,35.625004,-15.949993
5.85001,4.3750114,30.95,1.0250092
2.0500145,2.72501,36.125008,6.525009
1.2250099,3.6500092,36.875008,0.12501144
7.35001,2.2500076,26.10001,2.0750122
5.5500107,1.1500092,22.500011,6.8000107
3.3750076,1.0750084,21.30001,10.600006
4.325012,-0.7499924,23.55001,15.050011
-2.7999916,2.0750084,30.525005,13.725014
0.47500992,2.6750069,28.175003,12.22501
0.50001144,3.4250069,26.600006,16.42501
6.0500107,0.12500763,26.625008,19.450008
-0.049995422,0.6000099,32.600002,22.125008
-2.4999924,4.8250084,38.975006,24.675007
1.0000076,3.6250076,39.225002,22.975006
0.55000687,3.600006,39.125004,19.35001
0.9250107,3.3000069,40.800003,18.27501
-2.3749886,4.175007,42.025005,14.050007
-1.0999947,6.7500076,43.77501,15.150009
2.9250107,4.97501,41.950005,6.0000076
4.8750114,1.7000084,33.800007,2.7750053
3.1250114,1.1000099,28.950008,7.0750084
3.3000107,2.9000092,27.975006,12.625011
5.275009,2.4000092,31.100006,17.475006
4.0750084,3.5250053,36.35001,23.950005
3.8750076,2.1750069,38.20001,18.575008
4.7000084,2.4250069,40.150005,19.475006
3.9250069,3.3000107,41.375004,24.750004
3.85001,4.1250114,44.900005,10.97501
3.350006,4.5000114,52.40001,2.3000107
3.1500092,3.47501,50.350006,1.2250061
-4.02499,0.60001373,47.65001,4.0500107
-7.52499,-0.9999924,49.625004,16.250011
-5.3749924,0.92500687,52.175003,15.625008
-0.14999008,2.9000053,46.725006,5.2000084
1.3250084,3.0250053,47.575005,-5.049988
2.0750084,1.8250122,47.825005,-9.249989
2.1250076,2.5500107,45.525005,-8.974987
5.5750046,2.9500122,44.425007,-4.8249893
6.650009,1.8500099,37.47501,-6.1999893
6.3000107,-0.84999466,38.97501,1.8750114
5.47501,-0.44998932,39.77501,8.300011
3.8750076,0.27500916,49.500004,13.275009
-4.4999886,1.8250084,52.250008,13.100014
-4.549988,6.7500076,51.275005,16.025005
0.8500099,3.600006,53.950005,15.500011
5.0500107,0.65000916,52.32501,9.750011
7.150009,2.7500076,44.025005,10.350006
6.3000107,1.1250076,39.925007,18.67501
6.050007,1.8000069,43.725002,23.075008
3.225006,2.7000084,41.200005,-0.12499237
5.97501,2.2000084,38.575005,2.0500107
6.775009,-0.72498703,34.100006,8.900009
6.0000114,-0.099990845,33.975006,8.025013
4.650009,0.20000839,34.925007,4.1250114
1.6250076,1.5500069,35.650005,8.575008
7.6293945E-6,3.7000084,38.4,14.325012
2.7000084,4.6250114,35.675007,16.80001
8.800007,2.475006,31.500004,19.275013
6.0500107,2.350006,31.350002,9.450008
5.7000084,3.6250076,28.625008,10.575005
7.4500046,0.8250122,31.500004,18.175014
6.9250107,-1.1999931,38.975006,16.47501
7.5750084,0.05001068,36.375008,1.9750099
8.150009,0.9500084,36.57501,0.67500687
6.025009,2.35001,35.750008,-0.5249901
3.8250122,2.6750069,31.15001,1.8000069
0.52500916,2.4250107,29.900005,8.925011
-4.4249916,-1.1249924,35.525005,17.575008
-2.3499908,3.350006,38.325005,27.250004
2.1750069,3.2750092,41.550003,25.200008
6.8750076,2.725006,42.250004,28.675007
8.950012,1.8750114,24.550007,11.35001
7.3250084,1.4750099,17.325008,-4.4999924
2.60001,2.3750114,20.10001,-5.6249924
-0.1749878,4.8750076,13.425011,-5.89999
4.0500107,5.0000076,13.625008,5.575012
5.5250053,2.6250114,15.675007,9.35001
4.3750076,3.4250107,20.325008,6.0750084
4.6750107,2.1500092,22.750011,13.250011
4.4500084,1.7250061,24.775005,19.77501
2.7250137,4.1250114,24.475006,5.600006
3.1750069,3.725006,18.550007,-0.7749901
4.8000107,4.7000084,10.550007,-2.6749916
4.800007,2.975006,12.050011,3.0000076
4.7000084,3.4000092,18.075008,5.525009
3.1250114,3.0250092,28.425007,13.22501
4.10001,0.9500122,32.250004,18.97501
3.9250107,1.9500046,32.500004,18.27501
2.6750107,3.3000107,32.000008,16.725006
1.1750107,2.3000069,33.475006,6.9250107
1.775013,1.6250114,29.750008,1.6750107
2.6750107,3.1750107,26.075008,7.8250084
1.0750084,3.1500053,25.27501,8.575008
3.2000084,3.2750092,26.72501,1.9000092
4.0500107,3.22501,26.375008,-3.6499863
1.2500076,0.6000099,17.92501,-4.799988
-0.9499855,1.7000084,15.925011,-7.474991
-0.8749924,3.475006,15.200008,-3.6249886
0.47500992,7.3250084,16.47501,-2.4999924
5.025009,4.8000107,14.250008,3.9000092
4.3250084,-0.9999924,24.550007,4.800007
2.72501,1.4500084,26.67501,-4.6249847
2.6250114,2.9000092,25.35001,-3.3999863
2.025013,3.350006,18.55001,-7.0499916
2.8000069,5.100006,20.075012,-3.02499
4.2500114,6.72501,13.0500145,-0.6999893
7.3750076,0.6000061,6.5500107,3.600006
8.050007,-0.9249916,5.10001,5.150009
5.025009,-1.2999878,6.1250114,8.35001
1.8500099,0.4500122,8.200008,8.550011
-3.649994,0.52500916,15.375008,10.200012
-3.4999924,-1.3999901,20.80001,4.525009
-0.6249924,1.5250092,21.325008,2.0250092
0.9250107,2.2500114,18.42501,3.9500084
2.7750092,4.10001,15.075012,2.72501
5.225006,2.0500107,15.025009,2.6500092
3.2000122,0.42501068,12.875008,3.4250069
5.1750107,0.12501144,13.22501,-1.9999924
6.2000046,-0.9249916,6.2500076,-4.224987
1.3500099,-3.2499924,3.5750084,-2.5499954
-1.7749901,-0.6499901,5.6750107,3.35001
-0.5499878,1.5000114,6.22501,-2.5999908
-0.049991608,3.1750107,3.2000084,-3.649994
2.6250076,3.7000084,4.6250114,-2.1999893
2.7000084,2.10001,4.1250114,-0.9999924
3.850006,1.0250092,2.4000092,-2.0999947
3.5750084,2.475006,-0.37499237,-1.5749931
3.3750076,-1.5749893,0.47500992,-1.2499886
2.600006,-1.6249924,-1.3999901,-4.7749863
5.1750145,0.65000916,-0.5499916,-4.1499863
4.6250076,1.0500107,-1.9499893,-0.99998856
4.5250053,0.07500839,-3.2749863,-2.8249931
4.5000114,0.4500122,-3.0999908,-2.6749916
5.72501,1.4750099,-1.2749939,-2.9499893
5.925007,2.0250092,-3.89999,-4.6999893
7.050007,2.7750092,-1.4749947,-1.1999893
7.1750107,1.9250069,-0.44998932,-3.02499
5.925007,-0.17499161,-4.9999886,-1.1499901
5.22501,-0.4249878,-8.924992,-2.1749878
4.85001,0.6000099,-10.249992,2.3250122
3.22501,0.7000084,-9.39999,1.0000114
4.10001,0.25000763,-12.224991,-1.4999924
2.2000084,0.6000099,-10.099991,-5.64999
2.9000092,1.4500084,-7.27499,-6.199993
3.5750122,3.1250076,-14.949989,-3.4749908
3.1500053,1.4500084,-12.724991,-5.5499916
5.275009,1.0000076,-5.599987,-5.099991
3.8250122,-0.5499916,1.5000076,-7.474991
1.1500092,-1.7999878,-0.8249893,-13.199993
0.55000687,-1.0999947,-5.099991,-10.924992
2.60001,-0.37498856,-7.8249893,-8.349995
2.900013,-0.44999313,-9.549992,-9.949993
1.5000114,-0.29999542,-2.9499893,-9.624996
1.400013,-1.9499931,-7.7999916,-12.099987
1.3250084,-0.59999084,-9.424988,-10.699989
0.22500992,-2.2999916,-3.52499,-18.149994
0.6250076,-1.5749931,-6.77499,-13.424988
2.4250107,-0.07498932,-7.3749924,-9.749992
3.4250107,1.2500076,-0.47499084,2.7000122
5.600006,2.600006,-3.39999,0.5500107
5.300007,0.27500534,-8.724995,-0.9499893
3.5750084,-0.47499084,-7.1249924,-1.4249916
1.6500092,1.1500053,-7.6749916,-1.0249901
4.85001,2.6500092,-12.499992,-0.97499084
8.22501,-0.1499939,-15.449989,-1.9499931
7.150009,-2.5749931,-15.14999,-4.7499886
5.7500114,-3.02499,-10.574993,-6.02499
5.9500084,-3.7249908,-7.89999,-8.974991
7.275009,-2.8499908,-6.4999924,-11.624989
6.925007,-0.22498703,-8.049992,-8.674992
6.3750076,-0.12499237,-5.849991,-6.974991
4.525009,-1.3749886,-8.024994,-7.3249893
4.8000107,-1.6999931,-2.6999893,-4.9499893
2.0500107,-1.224987,0.6000099,-8.574993
-1.8499908,0.5750084,-5.5249863,-11.649994
-4.199993,0.3250122,-6.224991,-8.099987
-3.6499863,-2.2499886,-5.649994,-8.999992
1.8500099,-2.9499893,-5.074993,-2.64999
4.6250114,0.2250061,-5.9999886,-3.724987
0.92500687,0.65000916,-6.7499886,-9.874992
1.1750107,0.97501373,-7.224991,-1.1499901
2.6500092,-1.3499908,-2.6249886,1.2250061
2.2750092,-1.0999908,-0.37498856,0.90000534
2.5250092,0.37500763,0.80000687,-2.0749931
1.8000107,-0.6749916,-10.224991,-1.4749908
2.3000069,-1.4499931,-13.249989,-3.0999908
2.97501,1.1444092E-5,-15.174992,-2.6249924
4.275009,-1.0999908,-13.524994,-3.77499
2.4000092,-1.6499901,-6.224991,-7.4999886
2.1250114,0.5750084,-6.9249916,-6.64999
2.10001,0.92500305,-5.8249893,-4.824993
0.52501297,1.0500107,-7.5499916,-3.899994
0.15000916,1.3000069,-1.1999893,-1.3749924
1.3750114,-0.1749878,0.90000916,-3.14999
0.7000084,-1.099987,1.6500092,-2.7499924
-1.5749931,-1.1999931,2.9500122,-14.174992
-3.9499893,-2.899994,7.8750114,-18.94999
-2.89999,-3.9749908,4.700012,-18.374989
0.22500992,-0.94999313,-3.3249893,3.4500122
-3.5999908,0.6250076,1.0250092,8.775009
-4.27499,0.7250061,0.15000916,3.22501
-2.8249855,2.2500076,1.5000076,0.15001297
1.1500053,2.7750092,-4.1249886,0.6250076
2.9250069,2.7500076,-9.849991,0.5000076
1.2750092,1.3500061,-5.7999916,-4.674988
1.275013,1.0250092,-2.39999,-5.324993
-0.49998856,-0.47499466,-0.9249916,-3.9499893
-1.8499908,-1.5499916,-0.14999008,1.025013
-2.4749908,-1.7749939,-2.0999947,2.725006
-1.6249886,0.17500687,-4.724991,6.0750084
-2.4499931,1.9750061,-5.14999,-0.6749916
-1.7499924,1.5750084,-3.3499908,-4.4249916
-4.224991,1.6250076,0.9500046,-3.52499
-5.52499,7.6293945E-6,-2.7249908,-5.4249916
-5.2499924,1.4000053,2.5000076,0.15000916
-4.799988,1.3000069,0.8000107,1.8000069
-3.0499916,1.5750122,2.10001,-4.0499916
-3.5999908,0.35000992,0.55000687,-1.4749908
-4.099991,-0.44998932,-1.4499931,-0.9999924
-1.0249863,0.20000839,-1.7999916,7.7500114
0.40000916,-0.4249916,-1.0999947,10.525009
0.40000916,-3.9999924,-2.1749916,1.2000084
1.6250076,-3.1249886,-0.72499084,-4.39999
1.3500099,-2.64999,-0.27499008,-2.3749924
-2.2999916,-3.6749916,-2.7999916,-2.5499916
-1.9999924,-2.8749924,-4.724991,-3.5749893
-3.5999947,-1.6499939,-3.1749916,-1.4249878
-5.27499,-2.5749931,-2.0499878,5.4500084
-6.1999893,-1.7749863,-0.24999237,4.6500053
-6.349991,-0.59998703,0.30001068,-1.7749901
-5.899994,0.10000992,-1.8999901,-8.074993
-6.1999893,-3.3249893,3.5000076,-9.674992
-2.0499878,-0.14999008,9.400009,-14.02499
-3.2499886,0.9750099,4.2000084,-14.499989
-2.4249878,-0.8249893,-3.6999893,-12.349991
0.1000061,-1.1999931,-5.374996,-9.374989
-1.5999908,-2.5749893,-3.0999908,-4.699993
-3.9999924,-1.2499886,-2.0499916,-4.949993
-3.0999908,-0.32499313,-5.8749924,-5.6749916
-1.724987,1.5750122,-5.224991,-0.7749939
-2.524994,1.4250107,-1.5249901,-1.5999908
-2.4499893,1.2500076,6.4250107,-1.3999901
-2.0749893,3.4250107,10.425011,-0.37499237
-3.6999893,3.1750069,10.900005,-2.6999931
-3.2499924,-0.99998856,13.625008,-1.0999908
-7.849987,-5.449993,19.750008,2.6750107
-6.474987,-0.6749878,24.750008,-4.5499916
-6.7999916,0.12501144,20.15001,-6.4499893
-4.39999,1.0000114,15.000008,-1.6749878
-3.64999,0.025009155,20.325008,3.3000069
-1.7499924,0.40000916,26.500004,4.10001
-4.4749947,1.1444092E-5,29.350006,2.6250076
-4.3749924,0.75001144,27.375004,-2.5499916
-2.7499886,2.0000038,20.72501,-4.474991
-2.3249893,2.5000114,16.77501,-0.47499466
-0.2999916,2.0750084,22.775013,-5.449993
3.9000092,0.87501144,14.025009,-10.699993
2.9000092,0.4500084,10.675007,-7.4499893
4.3000107,1.6000099,11.050007,-2.1749916
2.650013,-0.49998856,9.175011,1.5250092
1.1000099,2.0250092,13.050011,8.050007
1.900013,1.2250099,14.775013,7.4000053
-3.7499886,0.5750084,16.200012,4.4250107
-1.1999893,3.1750069,17.625011,-2.9499893
-1.6249886,2.9000092,13.950008,-1.6999931
-2.849987,3.3750076,13.300011,4.000004
-0.1749878,4.8250084,18.22501,0.40000916
2.2000122,4.8250084,19.875008,2.4000092
1.8000107,2.72501,18.950008,6.550007
-0.72499084,1.5750122,16.700008,7.0000076
-1.1999893,2.0000076,14.250008,4.2000084
-3.149994,2.350006,13.925011,8.150009
-5.099987,1.0000076,15.35001,5.825012
-11.199993,-2.3249931,18.77501,7.275009
-7.3749886,-1.6499901,24.275005,12.050011
-4.849987,0.1000061,29.300007,9.125008
-2.399994,1.0500107,18.800007,5.050007
-4.724991,-0.32498932,16.72501,10.450008
-5.574993,-0.024990082,20.300007,3.3750076
-1.0499916,1.400013,20.125008,2.85001
1.8000069,2.225006,20.450008,-2.6249886
0.9250107,1.7000084,15.375004,3.9000092
0.6750107,2.5750084,12.72501,4.7500114
3.5000076,1.3750114,12.800011,6.4500084
5.8750153,0.9500084,14.900009,3.9500122
1.7000084,-0.9499893,23.150005,5.60001
-5.699993,-0.8999901,27.025005,-4.8999863
-5.52499,2.2750092,31.900005,-11.499996
-4.349991,4.3750076,26.925007,-11.649994
-0.5499916,4.22501,23.92501,3.6750107
-1.7999916,2.3250084,24.775013,4.6750107
-6.77499,0.77500916,30.950005,2.0500069
-0.7999916,3.1750107,32.175007,-4.27499
3.47501,0.35000992,30.975006,-7.89999
-3.14999,-0.34998703,27.525005,-6.574993
-3.1249886,2.7750092,29.100002,-1.2499886
-3.5499954,2.97501,32.300007,0.4500122
-0.5749893,4.600006,37.17501,2.22501
1.9750099,0.6250076,34.175007,-4.474991
2.2750092,0.37501144,30.625008,-0.49999237
-0.24998856,2.5250092,28.400005,-0.57499313
