HUM1000,HUM0850,HUM0500
95.500015,96.000015,56.750015
96.250015,96.000015,39.500004
97.000015,97.500015,29.25
94.750015,94.250015,50.75001
97.000015,94.500015,59.250015
92.500015,83.000015,48.750008
91.000015,83.250015,40.250004
93.000015,91.500015,50.00001
94.750015,94.500015,51.75001
91.750015,91.750015,57.250015
84.750015,76.000015,77.500015
82.000015,80.250015,15.25
76.750015,68.250015,23.75
72.250015,64.500015,29.25
76.500015,68.250015,32.25
81.000015,71.500015,26.75
79.000015,65.750015,24.75
78.250015,64.500015,43.0
69.750015,64.500015,24.5
77.250015,68.000015,8.25
79.250015,74.750015,2.25
91.500015,90.000015,5.75
88.500015,89.000015,12.5
87.750015,90.250015,15.0
87.000015,87.000015,18.25
85.750015,82.500015,14.75
86.250015,85.500015,7.25
84.000015,83.500015,0.5
80.000015,80.500015,7.0
85.000015,87.500015,17.0
91.750015,90.500015,18.25
86.250015,86.750015,41.750004
82.000015,71.000015,32.75
84.750015,71.000015,15.25
78.000015,69.250015,4.25
81.250015,76.250015,7.25
86.750015,85.750015,13.5
91.750015,91.250015,37.750004
91.000015,90.750015,16.75
89.750015,90.750015,51.000008
94.250015,98.000015,88.750015
93.500015,95.250015,55.500008
91.500015,93.750015,47.50001
94.250015,95.000015,62.750015
95.750015,97.500015,24.75
94.750015,90.500015,9.75
95.500015,94.750015,5.75
95.000015,93.250015,4.75
90.250015,89.250015,3.25
87.000015,87.000015,9.0
85.750015,83.750015,7.0
85.500015,81.500015,2.25
87.500015,88.750015,4.0
91.000015,92.250015,32.500004
98.250015,98.500015,19.5
93.500015,94.250015,8.25
93.250015,90.250015,7.0
89.500015,86.500015,7.5
84.250015,79.500015,13.75
82.000015,70.750015,9.5
73.750015,66.750015,7.75
82.750015,81.500015,7.75
84.750015,81.000015,10.75
75.750015,70.250015,10.5
79.500015,74.000015,11.5
76.500015,67.250015,8.75
76.250015,71.250015,8.5
81.500015,83.500015,15.5
77.250015,74.250015,10.0
77.750015,76.750015,9.75
68.500015,61.500015,6.0
73.250015,66.750015,6.25
86.000015,87.500015,8.25
78.500015,76.250015,14.5
64.500015,58.500015,25.75
65.000015,61.000015,33.75
89.500015,92.000015,17.75
95.750015,93.000015,10.5
77.750015,73.500015,5.25
70.250015,66.250015,3.75
55.000008,46.750008,4.75
74.750015,71.500015,7.25
83.000015,79.000015,4.75
80.500015,75.750015,4.0
65.750015,63.00001,6.0
86.250015,85.250015,7.75
85.750015,86.000015,7.0
96.250015,98.750015,6.75
98.000015,98.750015,3.75
97.250015,97.500015,4.5
88.500015,89.500015,6.0
79.250015,76.750015,4.75
84.500015,84.500015,14.25
88.750015,81.500015,18.75
63.500015,54.50001,7.5
54.00001,48.250008,5.5
56.750015,54.500015,6.5
46.750008,37.75,5.25
58.75001,51.00001,6.25
67.500015,61.25001,6.25
82.750015,89.750015,4.25
90.250015,93.250015,5.0
71.750015,65.250015,9.0
63.25001,56.75001,10.75
61.25001,54.75001,6.75
63.75001,59.500015,5.0
49.250008,45.750008,21.0
76.250015,76.000015,46.500008
63.750015,61.750015,9.75
39.500004,33.750004,6.75
59.75001,57.75001,6.0
92.750015,96.500015,4.0
93.750015,97.250015,6.25
96.750015,98.000015,4.25
98.750015,95.750015,9.75
87.000015,86.750015,7.75
81.500015,86.750015,7.5
90.750015,93.500015,5.75
73.500015,73.000015,5.25
72.000015,76.250015,21.5
63.50001,64.000015,31.250004
60.50001,62.000015,15.0
53.500008,53.75001,12.75
55.750008,56.500015,16.0
64.250015,65.000015,13.25
69.250015,63.000015,15.75
49.500004,42.000004,23.0
70.250015,57.250008,64.500015
94.000015,86.250015,40.000004
93.500015,90.750015,36.0
87.250015,83.500015,17.000004
83.250015,73.750015,12.0
88.500015,90.000015,20.25
63.750015,60.00001,2.75
61.00001,63.00001,12.5
82.500015,88.250015,15.25
88.250015,85.500015,28.25
70.250015,60.000015,24.25
64.00001,56.000008,17.0
91.500015,93.000015,35.500004
96.750015,98.000015,68.750015
97.250015,98.000015,70.000015
98.250015,99.000015,79.750015
91.250015,92.250015,73.500015
96.000015,95.500015,79.250015
96.000015,94.750015,89.750015
91.250015,89.000015,60.250015
66.250015,59.000015,13.25
49.500008,39.500008,5.5
80.500015,77.750015,24.75
78.250015,72.000015,6.75
73.000015,65.250015,16.5
87.000015,82.750015,16.75
69.500015,60.000015,10.25
57.75001,51.750008,13.5
58.75001,54.25001,13.0
62.750008,51.750008,8.25
82.250015,68.500015,29.0
62.500015,46.250008,29.500004
62.75001,50.500008,26.5
67.000015,73.500015,9.5
69.000015,69.500015,21.5
79.000015,73.000015,40.500004
93.000015,87.250015,33.5
81.750015,74.750015,35.000004
59.250015,51.25001,16.0
48.250008,38.000008,16.0
61.50001,52.500008,25.0
59.25001,53.750008,25.0
52.750008,46.000004,26.0
31.500004,24.0,9.25
36.000008,29.0,31.5
44.750008,31.750004,49.750008
78.250015,78.500015,61.750015
85.250015,83.250015,45.250008
64.75001,57.00001,33.000004
72.750015,69.250015,58.750015
81.500015,78.500015,55.250015
64.750015,59.000015,46.500008
59.250008,52.000008,15.5
41.750008,37.500008,14.75
40.250008,36.500004,14.75
36.000008,32.25,17.0
33.750004,27.25,11.0
54.50001,51.25001,1.5
81.250015,80.750015,7.0
94.500015,86.500015,17.25
97.000015,95.500015,11.5
91.000015,87.000015,20.75
82.250015,71.500015,12.0
79.250015,62.500015,18.75
76.000015,57.750015,17.25
77.000015,55.500015,23.25
97.500015,98.750015,54.00001
98.000015,92.250015,66.000015
97.000015,92.500015,81.750015
97.750015,97.500015,72.500015
94.250015,85.250015,37.500004
82.750015,79.000015,64.500015
78.250015,71.000015,67.750015
77.250015,64.250015,66.000015
85.000015,73.250015,40.000004
87.000015,87.500015,73.000015
81.750015,80.000015,45.000008
77.750015,73.000015,58.00001
91.500015,90.250015,82.750015
97.750015,95.250015,72.500015
99.500015,99.000015,69.500015
96.750015,97.000015,79.250015
95.500015,92.000015,70.500015
98.250015,92.750015,90.500015
98.000015,98.500015,79.000015
95.250015,88.250015,78.500015
91.750015,79.750015,69.750015
91.750015,78.750015,69.000015
88.500015,76.250015,57.500015
84.500015,72.500015,54.00001
92.250015,87.250015,76.000015
97.000015,92.750015,79.000015
97.250015,97.750015,85.000015
95.750015,97.250015,89.000015
97.250015,96.250015,68.000015
98.500015,96.500015,72.250015
98.250015,98.750015,67.250015
96.000015,94.250015,73.500015
97.750015,90.750015,79.250015
96.250015,88.250015,72.500015
96.750015,90.250015,82.250015
98.250015,91.250015,80.750015
91.000015,84.000015,64.250015
88.500015,80.500015,63.500015
89.500015,84.000015,63.750015
88.500015,83.500015,69.750015
94.000015,87.500015,77.500015
96.000015,87.750015,81.000015
97.750015,87.750015,84.750015
87.750015,73.250015,36.500008
89.000015,77.750015,6.5
89.250015,86.000015,6.25
92.500015,86.500015,25.25
94.750015,87.500015,39.25
92.500015,88.750015,42.500004
91.000015,86.250015,38.5
96.000015,87.000015,61.750015
98.500015,96.750015,72.500015
94.500015,94.250015,62.500015
94.250015,89.000015,66.250015
95.000015,86.750015,61.500015
94.750015,86.500015,52.75001
95.000015,87.750015,65.500015
94.000015,86.750015,73.250015
96.000015,92.750015,86.750015
95.250015,91.000015,87.750015
96.000015,92.750015,67.000015
93.000015,86.000015,46.000004
92.000015,81.000015,70.250015
94.750015,89.250015,88.750015
98.250015,97.750015,87.750015
94.750015,89.250015,70.500015
89.750015,75.250015,55.000015
91.500015,80.750015,81.000015
98.000015,97.000015,88.500015
96.750015,94.750015,71.000015
94.500015,89.750015,63.750015
93.000015,86.750015,61.500015
93.500015,87.250015,64.000015
95.250015,87.750015,77.750015
99.750015,94.250015,88.500015
94.750015,92.000015,76.500015
96.750015,91.500015,81.000015
95.750015,88.250015,57.00001
93.000015,88.000015,39.25
97.000015,89.500015,66.500015
93.500015,86.500015,72.500015
93.750015,91.000015,61.750015
96.250015,96.000015,71.750015
95.000015,95.250015,83.500015
95.000015,90.500015,82.750015
95.500015,88.750015,71.750015
91.750015,82.750015,56.00001
96.000015,89.750015,65.750015
96.250015,90.750015,78.500015
93.250015,88.250015,71.500015
94.250015,88.250015,63.250015
94.750015,89.250015,78.250015
98.500015,95.250015,90.250015
97.500015,97.000015,73.250015
95.000015,95.250015,70.750015
97.500015,95.500015,73.000015
94.000015,89.500015,50.75001
93.500015,84.750015,49.75001
93.250015,83.250015,32.500004
86.250015,78.750015,32.5
91.000015,80.750015,41.500004
91.250015,82.750015,57.000015
94.000015,92.750015,70.250015
97.500015,97.500015,76.750015
96.750015,97.000015,85.000015
96.250015,92.250015,76.750015
94.750015,92.000015,38.250004
94.500015,86.250015,26.75
92.500015,82.250015,52.25001
94.000015,89.000015,69.250015
95.000015,86.000015,77.250015
93.250015,87.250015,65.500015
91.750015,86.750015,55.50001
94.000015,85.250015,39.5
97.250015,85.750015,46.50001
93.250015,84.500015,53.750015
97.250015,89.000015,63.000015
96.000015,93.750015,71.500015
96.000015,95.500015,66.750015
93.000015,91.000015,65.500015
91.500015,83.500015,53.500015
93.500015,88.500015,62.500015
94.500015,86.000015,76.500015
95.250015,89.000015,71.000015
94.250015,90.750015,78.500015
95.500015,94.750015,65.000015
94.250015,92.750015,62.000015
93.500015,89.750015,70.250015
94.500015,88.250015,64.500015
93.750015,85.500015,52.500015
95.000015,87.500015,61.500015
98.500015,98.500015,75.250015
91.250015,89.000015,39.250004
86.000015,84.500015,20.0
95.250015,93.250015,36.25
94.500015,91.750015,30.75
93.500015,88.250015,18.5
91.750015,82.250015,27.0
92.750015,80.250015,38.25
91.500015,79.500015,40.500004
91.500015,82.000015,42.000004
91.000015,84.250015,59.25001
91.500015,82.500015,62.000015
94.000015,86.250015,50.000004
94.500015,90.500015,57.750015
95.750015,93.500015,64.750015
90.500015,84.500015,58.750015
93.000015,87.000015,53.250015
94.500015,86.250015,59.250015
91.250015,86.250015,49.000008
88.000015,82.250015,56.750008
83.750015,77.250015,83.750015
89.750015,78.750015,93.000015
89.750015,82.250015,75.000015
92.500015,86.000015,71.250015
95.750015,85.750015,75.000015
98.250015,97.250015,79.750015
98.000015,98.000015,69.750015
96.750015,92.500015,64.000015
93.500015,84.250015,65.250015
96.500015,85.250015,64.000015
95.500015,95.750015,74.250015
94.250015,93.000015,59.250015
96.500015,95.500015,57.750015
96.000015,95.250015,54.25001
95.250015,95.250015,48.250008
92.750015,88.500015,44.500008
95.000015,89.750015,42.500004
96.250015,91.250015,63.750015
96.250015,95.750015,54.50001
96.000015,97.250015,59.000015
97.000015,97.250015,42.500004
94.500015,93.250015,22.75
93.500015,92.500015,46.750008
90.500015,91.000015,67.250015
94.500015,94.750015,68.750015
97.500015,98.250015,86.000015
98.000015,96.000015,90.250015
97.250015,96.250015,90.500015
99.250015,98.250015,93.500015
91.500015,90.750015,95.500015
92.750015,92.250015,98.000015
96.250015,96.000015,95.500015
97.500015,97.250015,87.500015
97.750015,93.000015,84.500015
94.750015,90.250015,56.00001
92.750015,79.250015,33.500004
93.500015,85.750015,42.750008
95.750015,89.750015,65.250015
94.250015,94.750015,71.500015
92.750015,93.750015,42.750004
94.000015,96.500015,51.50001
96.250015,97.750015,61.250015
95.000015,90.000015,67.250015
88.000015,85.250015,51.000008
85.500015,78.250015,62.000015
83.750015,84.250015,71.000015
84.000015,84.000015,48.500008
67.750015,57.500015,14.5
69.250015,57.000015,16.0
72.000015,59.000015,10.25
71.000015,61.25001,15.25
71.750015,63.000015,23.5
78.000015,68.750015,37.750004
80.500015,75.000015,19.5
76.500015,69.000015,10.0
70.500015,67.500015,7.0
78.750015,76.750015,12.5
75.500015,71.750015,15.25
74.250015,67.250015,8.5
76.500015,70.000015,4.5
77.750015,63.500015,6.75
69.750015,56.750015,15.5
74.000015,61.750015,12.5
68.750015,59.250015,10.0
80.250015,78.250015,22.25
79.750015,73.750015,16.75
83.000015,83.250015,10.25
74.500015,71.000015,12.0
82.000015,82.750015,20.25
93.000015,96.000015,22.5
96.750015,98.500015,14.25
91.500015,91.750015,13.25
86.250015,89.000015,5.25
89.750015,92.250015,4.0
92.750015,94.000015,7.25
94.500015,96.750015,5.25
94.000015,95.750015,2.5
86.250015,88.750015,16.25
87.000015,88.750015,26.500004
95.000015,92.500015,17.25
98.750015,97.500015,7.5
94.000015,97.000015,7.5
95.000015,95.750015,13.25
79.250015,81.000015,28.750004
61.000015,57.500015,46.250008
72.500015,59.750015,10.5
76.000015,59.000015,21.500004
69.250015,61.500015,48.75001
78.250015,74.750015,17.25
80.750015,84.500015,7.5
82.250015,83.750015,15.5
77.750015,76.250015,13.0
73.250015,67.500015,11.75
66.750015,58.750015,22.75
74.500015,69.000015,67.750015
71.000015,76.750015,84.750015
64.250015,61.750015,31.000004
68.750015,64.000015,6.5
66.750015,55.00001,13.25
70.250015,59.500015,35.000004
60.25001,59.000015,46.250008
68.000015,69.000015,60.250015
77.750015,77.500015,63.25001
89.250015,90.250015,75.750015
89.750015,90.000015,24.500004
80.000015,74.000015,16.75
81.500015,72.250015,22.0
91.750015,86.500015,21.5
76.750015,67.000015,13.0
57.500008,43.500004,17.0
53.500008,41.250004,26.0
47.500008,34.25,27.0
48.750008,37.250004,11.5
56.50001,49.000004,21.0
68.250015,70.750015,22.25
76.000015,83.500015,15.5
98.500015,99.750015,58.75001
96.500015,94.250015,43.750004
93.500015,80.000015,20.75
95.750015,88.250015,6.5
87.250015,84.500015,4.75
87.750015,89.000015,12.75
92.750015,98.000015,25.75
97.250015,98.250015,41.500004
96.250015,93.000015,18.25
96.500015,95.250015,5.5
97.500015,98.500015,4.75
88.250015,82.250015,6.25
57.25001,49.000008,15.0
78.750015,79.750015,6.0
59.75001,55.500008,4.5
42.000008,27.5,6.25
47.750008,33.25,10.0
47.500008,38.750004,18.25
69.250015,64.750015,17.0
67.500015,68.000015,24.25
67.000015,62.000015,16.5
50.250008,43.500004,18.75
40.750008,34.500004,29.25
70.250015,78.000015,51.25001
84.250015,84.000015,28.25
92.000015,88.000015,29.500004
89.500015,81.000015,20.0
89.500015,82.250015,17.25
93.750015,91.750015,65.750015
83.500015,69.750015,20.5
65.250015,49.500008,11.25
48.500004,31.5,8.25
42.500008,37.250004,6.75
40.500004,34.5,9.25
45.250008,44.250004,13.5
50.250008,50.500008,7.75
49.000008,47.000004,9.5
55.50001,54.50001,9.5
69.250015,64.750015,15.75
72.500015,69.750015,16.5
67.250015,63.250015,15.75
75.750015,72.250015,35.250004
96.750015,97.250015,34.000004
84.750015,81.000015,28.5
78.500015,74.750015,18.5
77.500015,74.000015,14.75
56.750008,55.00001,11.5
53.000008,49.000008,16.25
44.500004,43.250004,14.75
38.750004,35.750004,15.25
27.75,24.75,16.0
26.5,21.75,16.5
30.0,26.5,20.25
79.500015,71.250015,39.000004
97.500015,99.250015,32.75
93.750015,86.250015,32.75
85.250015,65.500015,17.5
46.250008,34.0,8.5
34.000004,20.75,23.000004
30.5,27.0,66.750015
41.250008,39.500004,21.25
46.750008,46.750008,30.0
39.500004,36.750004,9.5
38.500004,33.75,19.5
33.500004,29.25,23.75
38.000008,37.750004,26.0
84.000015,67.250015,37.250004
95.750015,87.000015,27.75
85.250015,66.500015,19.25
73.250015,55.250015,24.75
66.750015,53.50001,25.0
45.250008,40.500004,17.75
32.750004,23.75,12.75
36.500004,22.5,13.5
32.000004,23.75,7.25
35.750004,26.75,14.25
37.000004,33.0,22.0
73.750015,61.500015,32.0
98.250015,95.250015,41.500004
89.000015,86.750015,21.25
84.250015,76.250015,26.25
80.750015,72.250015,15.25
64.250015,62.250015,22.5
45.000008,40.750008,16.25
44.250008,40.750004,35.0
74.500015,69.250015,28.5
92.500015,84.000015,16.750004
77.250015,61.000015,11.75
65.500015,53.750008,13.25
58.25001,50.250008,5.5
75.000015,65.250015,30.25
78.750015,67.750015,57.750015
85.250015,74.250015,46.750008
81.000015,72.500015,53.25001
81.250015,74.750015,28.75
85.500015,78.250015,23.75
72.250015,61.000015,11.75
70.500015,59.75001,20.25
73.750015,61.250015,16.0
64.750015,54.00001,11.75
70.500015,63.500015,35.500004
75.500015,58.250015,69.250015
79.500015,71.750015,36.000004
77.750015,69.750015,42.000004
91.000015,84.250015,43.000004
92.750015,83.000015,69.750015
96.000015,84.000015,64.000015
95.750015,89.250015,42.500004
99.000015,96.500015,84.250015
96.750015,97.750015,82.250015
95.500015,93.000015,81.250015
96.250015,85.250015,41.750004
97.250015,85.000015,46.250004
98.750015,91.500015,77.500015
95.750015,93.500015,72.500015
97.250015,95.000015,63.000015
95.500015,95.500015,84.750015
88.250015,83.750015,57.000008
84.500015,77.750015,38.000004
90.750015,82.250015,30.5
89.250015,79.750015,49.500008
98.000015,94.500015,52.00001
93.000015,90.500015,59.750015
92.750015,88.250015,60.500015
97.250015,93.250015,63.750015
95.500015,89.500015,50.000008
92.500015,84.250015,63.750015
96.500015,87.500015,66.750015
92.000015,82.500015,37.0
84.750015,76.250015,47.000008
89.750015,75.500015,59.750015
92.500015,84.500015,58.500015
94.000015,87.750015,60.000015
96.250015,88.750015,68.000015
93.000015,88.250015,71.000015
92.500015,85.750015,65.500015
92.250015,84.750015,57.000015
88.500015,78.750015,56.75001
94.000015,82.250015,56.750015
97.000015,92.000015,64.000015
96.000015,92.000015,64.500015
94.750015,89.500015,68.500015
94.250015,87.000015,84.250015
94.500015,87.750015,81.250015
96.750015,88.500015,75.500015
95.750015,90.000015,75.000015
95.000015,90.750015,83.250015
89.250015,86.500015,74.250015
90.000015,88.000015,79.500015
92.750015,89.750015,84.500015
93.750015,88.500015,71.000015
92.750015,83.000015,47.250008
91.500015,83.000015,58.750015
94.500015,86.500015,76.250015
94.250015,89.500015,79.000015
94.750015,90.750015,79.000015
96.000015,89.250015,83.500015
95.000015,87.750015,80.250015
95.500015,88.500015,86.250015
92.500015,87.750015,48.250008
90.000015,82.750015,24.5
93.250015,86.250015,45.000008
92.250015,85.500015,74.750015
93.500015,87.500015,82.750015
95.750015,90.500015,73.250015
95.250015,90.500015,56.750015
94.500015,87.250015,78.000015
93.000015,86.000015,42.750004
93.000015,84.750015,57.500008
96.750015,94.000015,66.250015
94.000015,93.000015,53.00001
96.000015,92.500015,66.750015
95.000015,87.500015,80.000015
94.250015,89.000015,76.000015
95.000015,89.500015,67.500015
94.500015,92.250015,66.750015
95.750015,91.000015,75.250015
97.250015,88.750015,89.000015
97.250015,92.250015,83.250015
96.000015,89.500015,83.000015
96.000015,90.750015,84.000015
95.000015,91.000015,80.000015
95.750015,90.250015,83.750015
98.000015,93.250015,73.750015
92.750015,88.500015,70.750015
91.250015,88.250015,77.500015
93.750015,89.000015,72.250015
94.500015,91.250015,62.250015
91.500015,83.500015,57.500015
95.750015,91.250015,74.250015
96.250015,94.000015,79.250015
95.500015,93.500015,72.500015
95.250015,86.500015,61.250015
93.500015,86.250015,72.750015
94.500015,86.000015,78.750015
89.500015,77.500015,49.250004
94.250015,83.250015,53.25001
94.750015,86.250015,68.750015
95.750015,89.750015,79.000015
99.000015,94.500015,91.750015
98.250015,95.000015,92.750015
96.250015,88.250015,90.000015
96.750015,91.500015,77.000015
94.250015,87.500015,70.750015
96.250015,91.000015,70.750015
